copyCreationTime,captureTime,touchTime,id_global,grayscale,aperture,flashFired,focalLength,isoSpeedRating,shutterSpeed,Temperature,Tint,currTemp,currTint
-63113817600,2022-06-11T20:38:21.54,741426614.3,28C73ADE-3B04-4BC5-93C2-C504C89503F7,0,2.970854,1,24.0,1600,7.643856,4000,14,5833,11
-63113817600,2023-12-16T17:18:33.53,741426607.9,5F679E3D-76C8-473D-AA1D-1FBD895309E1,0,2.970854,1,35.0,1250,7.965784,4633,9,7597,1
-63113817600,2022-11-12T20:58:04.47,741426606.8,39D9675D-F809-4F6E-AEAB-2060B5CF4A52,0,2.970854,1,24.0,1250,6.643856,5150,-3,5767,-4
-63113817600,2022-10-23T16:39:50.57,741426606.7,591484D8-D948-4CF7-AFF9-46D60C5D9116,0,3.61471,1,38.0,800,7.643856,4450,6,5515,3
-63113817600,2023-06-09T22:33:17.24,741426607.2,3788E97D-FBB4-4F8D-B23E-D04B49DB46A4,0,2.970854,1,85.0,1600,6.965784,5200,13,6256,6
-63113817600,2019-11-17T14:57:07.10,741426606.3,1A143BF2-C6BA-4E39-94A3-1487A7460D1E,0,2.0,0,85.0,800,11.965784,5350,3,5281,12
-63113817600,2023-09-30T20:15:42,741426607.8,38A9F5C9-59A8-4626-8E0D-7B2EFABB021A,0,3.356144,1,35.0,400,7.965784,5570,4,5256,11
-63113817600,2024-01-14T18:33:24.14,741426608.1,098A9465-BC35-434D-8283-04728F0810B0,0,2.970854,1,84.0,320,7.965784,4900,7,6317,4
-63113817600,2022-10-16T16:03:00.03,741426606.7,47183DD0-05A5-40E4-8144-7A6DC47FC10C,0,3.356144,1,66.0,250,7.321928,5308,17,5377,14
-63113817600,2024-01-14T15:33:07.99,741426608.0,24BCEFCD-FFD5-4CEE-ABA7-5143B9D3EEF7,0,2.0,1,55.0,500,7.965784,4400,-2,6317,4
-63113817600,2023-08-19T17:22:12.12,741426607.5,3B406C26-2A2F-45BB-A2B7-B4F3FF231DA2,0,0.970854,0,35.0,200,12.643856,4646,-1,4489,1
-63113817600,2022-06-11T07:26:51.20,741426606.5,1766EA99-74BB-4D7D-B8F8-D8C7B3C92C6B,0,0.526069,0,50.0,100,6.965784,6682,13,5541,8
-63113817600,2023-07-21T15:19:11,741426607.4,43836D64-544D-4AA3-8657-6FB5941EE6B9,0,3.61471,0,35.0,100,9.965784,5395,5,5256,11
-63113817600,2023-10-14T18:04:19.69,741426607.8,02F796E6-B530-4A74-BBCE-D1F9ECF9A199,0,4.33985,0,24.0,640,9.321928,6495,7,5706,19
-63113817600,2019-08-16T15:53:41.27,741450758.6,16866846-16B2-4277-B982-0FFA2E2FC224,0,2.0,0,85.0,800,10.965784,5985,-9,5466,8
-63113817600,2023-06-03T14:39:59.80,741426607.1,273906BA-ECA0-4FA0-BECD-E70EF536DA72,0,4.970854,1,24.0,200,6.965784,5200,23,5395,23
-63113817600,2022-10-23T15:33:03.53,741426606.7,17567ABC-F1C8-4082-B8C7-784B8CEC07CF,0,4.33985,0,55.0,1000,8.965784,4500,8,4790,11
-63113817600,2022-06-11T10:45:32.22,741426606.5,00E7D57D-CD38-4AA4-A8EA-AEC46A8B61D7,0,4.643856,0,14.0,100,8.643856,4858,6,5302,7
-63113817600,2023-07-18T11:54:43.25,741426614.4,4E1D3E0D-A23E-4770-9679-FC5744CBDC9E,0,5.310704,0,50.0,125,6.965784,5000,0,5354,-3
-63113817600,2022-10-23T17:29:10.63,741426606.7,55234551-611B-4FD4-8B17-8E3D9135A884,0,3.61471,1,29.0,1250,7.321928,4750,2,5981,2
-63113817600,2023-09-21T22:07:26,741426607.7,4E2422D1-1D2D-4CDA-A380-DC4C179D022B,0,2.970854,1,24.0,640,7.965784,5350,-16,5248,11
-63113817600,2023-12-16T14:32:57,741426607.9,12DFC993-6B80-42DA-8913-F2FBEC214AEA,0,2.970854,0,24.0,250,8.965784,8450,-6,5723,2
-63113817600,2023-06-17T17:03:39.43,741426607.3,59FD7EDE-5579-453D-93D3-21FCE8EA5A7C,0,2.970854,0,300.0,1400,12.965784,5950,21,5341,19
-63113817600,2023-05-20T10:44:12,741426607.0,001230D4-698D-45D6-8C49-DA4CAA7AA84C,0,1.695994,0,35.0,100,7.965784,5482,21,5258,11
-63113817600,2019-08-16T15:48:11.15,741450719.5,2F82CD4F-47F4-4980-8401-12B03F5BE254,0,2.0,0,85.0,800,10.965784,6580,-4,7095,12
-63113817600,2022-06-11T11:17:30,741426606.5,2F48C8F6-9A02-4756-9CD9-166BF8A3802C,0,2.970854,0,25.0,800,7.965784,4800,21,5379,11
-63113817600,2023-12-16T15:57:18.35,741426607.9,5A3CA51D-F195-43AB-95C1-232DD345AB51,0,2.970854,1,35.0,500,7.643856,4950,20,7597,1
-63113817600,2024-02-17T19:55:25.84,741426608.1,1945C41A-EC0F-4A95-B3C2-BB5715431E70,0,3.356144,1,27.0,1000,7.321928,4400,-2,5713,4
-63113817600,2023-12-10T16:00:38.15,741426607.9,54626EB6-00DB-4A83-AE65-1F09B5847E0F,0,2.275007,0,35.0,2000,7.965784,4350,15,7597,1
-63113817600,2023-06-17T16:59:33.76,741426607.3,28A2A404-8A36-4BEA-B1A1-5A807D7E540C,0,2.970854,0,300.0,1000,12.965784,6000,21,5425,19
-63113817600,2023-12-16T19:25:41.10,741426607.9,07979A10-65B7-4101-87D5-51541FECA74D,0,2.970854,1,35.0,1000,7.965784,4306,7,7597,1
-63113817600,2023-10-14T18:50:33.99,741426607.8,44085345-41B3-49C2-A0AE-BCA2FC307811,0,1.695994,0,24.0,500,10.965784,7045,5,5707,17
-63113817600,2023-08-30T16:55:35.00,741426607.6,4C78C1E4-DD23-409C-B9EE-3499FFF49DE4,0,5.310704,0,50.0,160,6.965784,4245,-31,4806,-1
-63113817600,2022-06-14T06:37:16.582,741426606.5,2C2A71F7-700F-4AC9-B278-78D2B91C0609,0,3.61471,0,68.0,1000,9.321928,6132,7,4965,14
-63113817600,2022-08-13T06:28:56.173,741426614.3,02AC541E-6614-492B-9134-CAC6785596E7,0,4.643856,0,192.0,640,11.287712,5254,10,5271,7
-63113817600,2023-05-07T17:41:27.21,741426614.3,5A7146E1-E803-4BAE-A36C-40D63B0C8208,0,3.61471,0,24.0,160,7.321928,5282,19,4804,6
-63113817600,2022-07-03T15:09:44,741426606.6,0C7CA5E5-4D57-46FD-9A28-3F281F1FD2B9,0,2.970854,0,34.0,2000,7.965784,3650,3,4172,8
-63113817600,2023-01-07T22:22:39.67,741426606.8,38288178-4689-4F62-92FF-71DC87A6B4E1,0,3.61471,1,35.0,1600,6.643856,4650,1,4710,13
-63113817600,2023-06-03T16:03:41.37,741426607.1,032786C6-CB7E-49B1-8A21-F358EDF8325D,0,2.0,0,85.0,100,10.287712,5050,4,4859,5
-63113817600,2023-10-14T15:13:29,741426607.8,0A5E4955-33F7-49D6-B74A-116948877124,0,3.356144,0,35.0,1600,7.965784,5250,8,5256,11
-63113817600,2023-11-12T14:43:05.08,741426614.4,5A87A9EF-10D8-46A4-A6CC-0E92BDEFFB83,0,3.356144,0,24.0,400,9.965784,4900,13,5054,11
-63113817600,2024-01-06T16:00:35.61,741426608.0,3984C663-8E37-4447-824F-D78B04518EF7,0,2.0,1,70.0,1000,7.643856,4500,2,5549,2
-63113817600,2023-05-23T18:52:49.05,741426614.3,507D11D8-17E5-4093-928D-9D1E6ED8DEEB,0,2.970854,0,300.0,800,11.965784,5832,24,5461,19
-63113817600,2023-06-19T23:50:59.00,741426607.4,4C397CD0-6D35-4340-ABDE-82B6A06427F1,0,3.356144,1,50.0,1600,7.643856,6350,20,5496,6
-63113817600,2023-01-21T12:54:40.47,741426606.8,27543EF6-FFF9-49D9-80CC-A0B30C5CA7DF,0,1.356144,0,85.0,500,9.321928,5432,19,5206,18
-63113817600,2022-06-09T17:31:19.88,741426606.4,477DA96D-EDDC-4F30-B9B4-1A103AA176E4,0,0.526069,0,50.0,200,8.643856,5240,13,5087,14
-63113817600,2022-09-24T17:37:27.36,741426606.6,042CC22D-A47E-4AE0-AF33-ED1C635BA486,0,0.757023,0,50.0,40,8.643856,4950,21,4878,18
-63113817600,2023-12-19T12:04:19.23,741426608.0,5145BEAF-BA79-40BE-8135-389EEFDC9425,0,5.310704,0,50.0,320,6.965784,4782,-6,4956,-6
-63113817600,2024-01-14T15:14:53.82,741426608.0,26A6293F-1129-42EC-ACEB-5C56C4618A15,0,2.970854,1,200.0,1000,7.965784,3850,7,6317,4
-63113817600,2023-06-01T10:48:57.587,741426607.1,104603BF-209E-4071-9C18-7F7D676CB8E8,0,2.0,0,35.0,200,7.321928,6100,23,5994,30
-63113817600,2023-08-12T15:39:36.658,741426607.5,12E503ED-DDF5-45A7-BC44-6D8F1E30D882,0,2.970854,1,35.0,100,8.321928,4600,13,5509,21
-63113817600,2022-07-30T06:23:05.658,741426606.6,4D205303-19EB-4065-BFDF-981EFE3A2D98,0,4.970854,0,58.0,200,10.643856,4712,15,5304,7
-63113817600,2024-03-15T13:37:25,741426608.1,5BB51C13-4BBD-404C-A8B3-48A071E22249,0,2.970854,0,54.0,1600,7.643856,3100,-8,3279,-3
-63113817600,2022-11-10T03:34:16.835,741426606.7,1CD7619A-EB03-44C7-831A-D280AC68305F,0,3.356144,0,63.0,1250,9.965784,7373,19,5104,6
-63113817600,2024-01-06T11:07:42.85,741426608.0,28ED438B-4092-4E59-96AD-D6F106368EF9,0,2.0,0,70.0,1250,7.965784,5132,10,5271,16
-63113817600,2022-09-21T15:02:35,741426606.6,134C8248-72AC-4455-8388-4210B501C50C,0,2.970854,0,40.0,100,11.287712,5354,12,5379,11
-63113817600,2024-03-15T13:47:58,741426608.1,5E55071A-7875-4FF5-8228-5F97C4E07B65,0,6.643856,0,70.0,500,8.965784,5145,11,4790,-3
-63113817600,2022-10-16T16:19:52.61,741426606.7,441622AC-DBD9-43CC-B2CF-DE0F59709316,0,3.356144,1,50.0,320,7.643856,4808,8,5254,12
-63113817600,2023-01-16T02:32:24.587,741426606.8,36EA9800-79B1-49EA-B49E-A30ED96F0777,0,4.0,0,34.0,800,8.643856,9008,18,5610,7
-63113817600,2023-09-16T18:44:15.49,741426607.7,008E0AC8-AD49-4EB7-A052-D64E40AD7699,0,2.643856,1,50.0,200,7.643856,5000,20,4679,18
-63113817600,2023-06-19T21:42:08.81,741426607.3,284B1C4D-765E-4DE3-ADD5-13073BC309A0,0,4.0,1,50.0,1600,7.643856,4000,-25,5496,6
-63113817600,2023-06-17T17:05:58.85,741426607.3,4386070D-3563-4AF0-9DE1-C61EA0F3E447,0,2.970854,0,300.0,900,12.965784,5800,21,5425,18
-63113817600,2023-05-28T16:01:22.46,741426607.1,2ADBC3BC-D7AF-4596-8054-D6550177EB77,0,2.643856,0,24.0,640,12.643856,6432,6,5789,7
-63113817600,2022-05-07T16:43:24.94,741426606.4,1D089CEF-008D-4119-AD65-ECED6D827722,0,2.970854,0,120.0,1600,8.321928,4400,20,4336,24
-63113817600,2023-09-30T19:21:25,741426607.8,0C0B5278-83BF-4508-94FE-8C144D275D0B,0,2.970854,1,35.0,640,7.965784,5320,8,5256,11
-63113817600,2022-06-11T15:33:42.04,741426606.5,18D4C094-58F8-4FEA-AB34-C213F0A7A317,0,2.970854,0,51.0,100,4.906891,5050,16,5023,20
-63113817600,2023-10-07T20:38:13.47,741426607.8,30116EB9-80DA-46CA-BDC0-B9CD765EBFA1,0,0.970854,0,35.0,800,6.965784,2700,1,3549,6
-63113817600,2022-07-30T06:39:27.826,741426614.3,452211B9-182C-448E-8650-0490AA9A6DF8,0,4.0,0,31.0,1000,10.287712,4658,4,4359,3
-63113817600,2023-09-30T17:14:56,741426607.8,50A13E8C-5A66-40B2-8BFE-7D4C77E231D6,0,1.695994,0,35.0,4000,8.643856,4758,12,5256,11
-63113817600,2024-01-06T11:08:10.76,741426608.0,3D5F290F-65E1-4B9A-86D0-B1BEE3538CE7,0,2.0,0,50.0,2000,7.965784,4882,10,4974,17
-63113817600,2024-02-16T10:06:47.00,741426614.4,0921B7B8-5DC5-4C76-B559-A5B354FA7917,0,6.0,0,50.0,320,6.643856,4500,-7,5220,-17
-63113817600,2022-03-24T17:39:42.81,741426606.4,3A9AA806-50B9-4164-AD57-9979A08AF683,0,2.0,0,85.0,3200,8.965784,4850,10,5350,18
-63113817600,2023-09-30T13:15:19,741426607.7,1EF17831-AA09-4DE1-9608-419E5F196B55,0,2.970854,0,38.0,100,8.643856,6623,-3,6036,6
-63113817600,2023-02-18T18:10:43.11,741426606.9,605B2A5C-FDEA-4051-8A60-54AD9F138369,0,4.643856,1,35.0,320,5.906891,5250,6,5474,9
-63113817600,2023-09-28T15:13:28.86,741426607.7,4BA985A5-AB64-44C0-B853-B428FB1DF4C4,0,2.0,0,85.0,100,7.965784,5096,-3,4963,-4
-63113817600,2024-01-14T15:07:15.91,741426608.0,2B7D328B-D82D-44DF-A51D-84DB8E2E0311,0,2.970854,1,84.0,1000,7.965784,4800,9,6317,4
-63113817600,2022-06-04T11:20:04,741426606.4,4A560341-FDA9-471D-8F4F-99773B571986,0,2.970854,0,35.0,3200,8.965784,3650,14,4355,15
-63113817600,2022-06-11T15:12:04.71,741426606.5,150B42DE-D165-43D6-B9E1-F941784ADFC8,0,2.970854,0,35.0,100,9.321928,5550,10,5853,7
-63113817600,2022-03-24T20:03:59.40,741426606.4,218D3D27-710B-43B5-B113-C19DCD69C196,0,2.0,0,85.0,6400,7.965784,3000,2,3230,15
-63113817600,2023-01-07T19:07:32.33,741426606.8,441941C8-1254-4A45-B81B-5DBDEF7B62EF,0,5.655638,1,35.0,400,7.321928,5982,19,4541,13
-63113817600,2023-11-18T19:50:57.62,741426607.9,5C34C02F-68CE-41FA-BD31-996B4217EEB2,0,0.970854,0,35.0,800,6.965784,2600,8,3255,18
-63113817600,2022-08-08T17:17:05,741426614.3,3F50A8A8-4322-4D67-8E2A-5F4B729E167C,0,2.970854,0,28.0,80,11.965784,5811,7,5379,11
-63113817600,2023-09-21T20:37:46,741426607.7,5C5D2825-9EA3-4ECA-A7A4-95ABA170996D,0,2.275007,1,24.0,400,7.965784,5050,-10,5248,11
-63113817600,2019-08-16T15:49:33.13,741426606.3,4C3E1F5C-6CA6-4D01-88A9-451BFF94DA85,0,2.0,0,85.0,800,9.965784,5585,-11,5224,13
-63113817600,2023-01-07T20:03:15.23,741426606.8,17A1BF6B-D790-42BF-B2D0-DCD531D20B97,0,4.33985,1,35.0,1600,6.965784,4850,3,4541,13
-63113817600,2022-06-04T10:49:53,741426606.4,408BDAB5-3402-443D-A3DF-D050E9A401C0,0,2.970854,0,35.0,6400,7.643856,3950,9,4158,12
-63113817600,2023-07-21T17:09:38,741426607.4,48E5BF98-81B3-4005-9B38-19C830070AF0,0,2.970854,0,35.0,100,9.643856,5650,0,5256,11
-63113817600,2023-06-19T22:42:55.17,741426607.3,20AD22CD-E1CA-48B2-8C62-5B93709BB4F8,0,4.33985,1,50.0,1600,7.643856,5250,5,5496,6
-63113817600,2023-07-13T21:16:26.09,741426614.4,1F56F7EC-5CF7-4593-A6D1-166CD6B4D9CE,0,2.970854,0,300.0,640,11.965784,5100,18,4618,17
-63113817600,2024-02-17T17:31:06.56,741426614.5,3575573A-631B-4300-B75F-BD4E2B8BF27D,0,3.61471,1,40.0,1000,7.643856,5195,-19,5713,4
-63113817600,2019-08-16T17:11:56.64,741426606.3,4C4E0DA8-23AE-4905-A6C4-A5A075EE7A80,0,2.0,0,58.0,800,8.965784,7985,10,7040,17
-63113817600,2023-09-16T17:03:15.33,741426607.6,4F1800A4-B379-4A14-9240-3007DE26AE2E,0,2.970854,0,50.0,800,7.643856,4850,23,4679,18
-63113817600,2019-11-02T16:16:56.72,741426606.3,604C1251-EDF0-4075-A77B-B8D4670D29B0,0,2.0,0,85.0,400,12.965784,5250,11,5261,18
-63113817600,2023-06-19T20:51:09.81,741426607.3,1EBC1486-CB46-43D2-A468-9EDBD3C32C1A,0,4.0,1,145.0,1600,7.643856,5400,15,5496,6
-63113817600,2022-10-14T04:24:36.463,741426606.7,0B6D0681-EB20-4AD0-9951-E844F88150B8,0,3.61471,0,82.0,500,10.287712,4443,11,4788,6
-63113817600,2023-06-17T14:07:08.87,741426607.2,1054737F-9CEC-45C3-8BA1-38E4A4BF2453,0,3.356144,0,140.0,100,9.321928,5200,15,5011,9
-63113817600,2022-10-16T17:03:42.55,741426614.3,01FF14C2-10DD-42D0-AB43-737A62CBDB2E,0,3.61471,1,50.0,800,7.321928,4550,9,5043,5
-63113817600,2023-09-16T18:30:41.23,741426607.7,5D7E7E8E-BF84-4121-82C0-9A0A0EF17766,0,2.643856,1,50.0,320,7.643856,5500,22,4679,18
-63113817600,2022-06-11T11:53:12.68,741426606.5,05AA4C7D-0796-4FAE-9E98-7AEA86BA0CCC,0,0.970854,0,85.0,100,11.287712,4641,4,4912,6
-63113817600,2023-08-12T17:52:18,741426607.5,57994AAD-7C37-4330-BE48-EEE6DEF5332A,0,1.695994,0,24.0,100,10.287712,5973,6,5248,11
-63113817600,2023-05-28T18:12:45.25,741426607.1,1EF65C9D-8A3D-44F3-B916-A570083EC755,0,1.695994,0,24.0,640,7.965784,4800,9,5056,13
-63113817600,2021-02-26T20:22:08.72,741426606.3,01D142F2-AF4B-4212-A906-21ECEA330F8D,0,2.0,0,85.0,6400,9.965784,2700,10,2972,14
-63113817600,2023-09-18T14:13:55.01,741426607.7,55845EA0-C0B9-4024-93E3-FFF3DBCE111E,0,1.695994,0,35.0,100,10.643856,4657,7,4419,3
-63113817600,2023-12-16T16:10:58.54,741426614.4,20EF85E9-F71E-49DF-BBCC-00B07BCB6369,0,2.970854,1,35.0,1000,7.643856,4100,15,7597,1
-63113817600,2023-06-03T21:28:11.88,741426607.2,15D778BA-07B9-4237-890D-41845E5935BB,0,2.970854,0,105.0,1250,6.321928,7050,-10,6943,-7
-63113817600,2023-08-15T20:05:00.73,741426607.5,420B7D3A-89DB-48C5-9AE4-FFDB8E726402,0,1.695994,0,85.0,100,7.643856,6487,7,5668,-3
-63113817600,2024-01-06T15:31:54.35,741426608.0,008FC775-391B-461B-8A3E-A8AFBD450C3D,0,2.0,1,50.0,400,7.643856,3950,-1,4830,-1
-63113817600,2023-12-16T12:47:20,741426614.4,2986C01D-84FF-4008-ADEA-4DCE1F931920,0,2.970854,0,65.0,640,7.965784,8600,1,8083,5
-63113817600,2023-09-16T14:28:23.83,741426607.6,3A27C5FE-69F1-4CBA-AAA2-AAC9080AE55F,0,4.643856,0,50.0,100,7.643856,4650,20,4679,18
-63113817600,2023-11-12T16:40:26.97,741426607.9,2CB0F310-E28F-4821-A24F-BE209D258EF2,0,4.0,0,141.0,640,9.321928,5158,6,5174,11
-63113817600,2023-12-10T14:12:53.67,741426607.9,31F6356E-B8CF-4918-BF60-94AA8363A896,0,1.356144,0,35.0,250,9.965784,5000,12,7597,1
-63113817600,2023-01-21T14:51:49.65,741426606.8,4516BE25-B54E-4E86-817F-69C3BA7D2E6A,0,2.275007,1,35.0,160,6.643856,4900,11,5326,2
-63113817600,2023-09-16T13:10:12.24,741426607.6,55CC8529-E26E-47E5-BC24-8C8E291C9C9B,0,4.0,0,50.0,100,9.643856,4800,15,4679,18
-63113817600,2023-10-21T13:45:34,741426614.4,0E553D69-CD8E-4BD4-B324-D107CA87DC28,0,2.970854,0,70.0,400,10.643856,5020,5,5203,6
-63113817600,2023-08-12T15:29:28.043,741426607.5,45B8D8C2-97C3-411A-A58E-984006641307,0,2.970854,1,35.0,100,7.643856,4300,13,5798,22
-63113817600,2023-06-17T15:56:45.87,741426607.2,123A6C64-45E3-4559-B87D-0EC015CAE8F8,0,2.970854,0,300.0,900,12.965784,5750,21,5379,17
-63113817600,2022-04-30T10:52:27,741426606.4,26846FF1-2D5A-4054-A7DC-969B8B0FD635,0,2.970854,0,33.0,500,7.321928,5050,20,5752,11
-63113817600,2023-01-07T17:00:49.25,741426606.8,38E14F98-D2FF-4B7F-998B-1619F1D32520,0,4.0,1,28.0,800,6.965784,4300,12,4541,13
-63113817600,2023-06-17T15:57:49.85,741426607.2,5A4F9463-56FA-4DC1-803E-8BB33A3BE50F,0,2.970854,0,300.0,800,12.965784,5850,21,5474,17
-63113817600,2023-01-14T23:54:02.91,741426606.8,2D0CF0CD-750F-47CA-BAA6-D139F4E61585,0,2.643856,1,35.0,2000,7.965784,6385,13,4978,11
-63113817600,2022-10-16T16:02:13.98,741426606.7,011BC8DD-C0AF-473F-AF09-0EB1A58710F5,0,3.356144,1,42.0,320,7.321928,5508,17,5319,17
-63113817600,2022-08-20T10:10:41,741426614.3,1BA971CE-5385-4AC5-AB43-1A313F6B5771,0,2.970854,0,44.0,500,7.643856,4250,16,5379,11
-63113817600,2023-08-15T17:16:01.99,741426607.5,33AD823E-0A32-4B87-A742-699B81F80B00,0,0.970854,0,35.0,200,12.287712,4882,3,4765,3
-63113817600,2024-02-15T15:40:48.96,741426608.1,22638A5F-FE36-475E-96FF-FAA4F2274CBA,0,6.33985,0,50.0,320,6.965784,4500,-7,5220,-17
-63113817600,2023-06-03T15:30:15.24,741426607.1,0D26D905-5A57-41E1-AF10-5D1988C65356,0,4.643856,1,38.0,400,7.643856,5050,27,5227,27
-63113817600,2023-12-16T11:35:30,741426607.9,1A744506-E760-41BB-A9BF-E98C2CDBE0FD,0,2.970854,0,66.0,800,7.965784,5100,-7,5200,-12
-63113817600,2023-07-22T18:47:23.818,741426607.4,172615A5-0CD5-4729-BC0A-641DF1710D7A,0,5.310704,1,35.0,125,7.643856,5395,17,7155,23
-63113817600,2023-04-18T18:46:13.11,741426606.9,25A8AD4C-1E53-4DDD-BE20-4E0DDE7366BA,0,5.655638,0,85.0,400,6.965784,6082,13,4336,0
-63113817600,2023-02-24T19:48:07.12,741426606.9,2BDA5E78-F108-40D5-9FE4-7904FA78386B,0,0.970854,0,85.0,250,6.643856,5100,14,4933,11
-63113817600,2024-01-06T16:30:57.02,741426608.0,400DE6CE-E559-4D7C-A940-C5ED29493CA3,0,2.0,0,70.0,200,8.643856,6123,10,6588,8
-63113817600,2023-08-06T17:03:48.60,741426607.5,60924C66-BE65-4089-A00A-CCD4DB9F881A,0,2.970854,0,300.0,1100,10.643856,5750,14,5579,20
-63113817600,2023-10-14T17:02:39.55,741426607.8,417FCA98-4E29-42E6-B1EA-8B783A30774D,0,4.0,0,70.0,500,11.643856,5295,11,4882,24
-63113817600,2022-10-23T19:10:31.25,741426614.3,429DF405-B13A-4381-897A-6FEDA7EDAC07,0,3.356144,1,70.0,1250,7.321928,4250,8,5646,7
-63113817600,2023-12-09T12:47:18.80,741426607.9,23B2F13D-CFB7-401C-A312-F4BC5F21FB0F,0,2.643856,1,35.0,1600,7.965784,4350,5,7597,1
-63113817600,2022-06-11T12:46:43.69,741426606.5,499027D2-66D7-48FD-ABE4-B4AD2DD9BF23,0,0.526069,0,50.0,100,12.643856,5000,3,4983,6
-63113817600,2023-01-07T16:57:09.10,741426606.8,5FB2B44C-A48E-4F61-ADB3-0F0708C39D29,0,4.0,1,27.0,800,6.965784,4250,16,4541,13
-63113817600,2023-07-01T15:09:31.139,741426607.4,3D384E23-E87D-45DC-A6BF-CC4BF2FD62B5,0,3.61471,0,28.0,160,10.287712,5632,14,6482,22
-63113817600,2022-08-20T18:37:30,741426606.6,37BDF50B-A250-45C2-A68F-B949D064E2FA,0,2.970854,0,28.0,100,9.643856,4854,15,5379,11
-63113817600,2023-05-13T14:22:13.00,741426607.0,1707A515-D481-420F-88C0-A4B614335CBA,0,4.0,1,85.0,1000,7.321928,5100,5,5990,6
-63113817600,2023-08-12T15:46:52.917,741426607.5,0E527472-E14B-424A-AC51-938F7988AE84,0,2.970854,0,35.0,250,7.643856,4350,13,4765,23
-63113817600,2023-05-28T17:50:36.65,741426607.1,0EF9ACBC-8FC0-4F47-81BC-532CFCCE2041,0,2.275007,0,24.0,640,7.965784,5050,9,4984,12
-63113817600,2023-09-30T16:51:02,741426607.8,1889ED8F-CEEC-4BA1-A57D-21405635E77A,0,2.0,0,35.0,100,7.643856,5633,9,5256,11
-63113817600,2021-02-26T13:21:36.92,741426606.3,3B51707E-8064-4855-86F9-091BE2229DCD,0,2.0,0,58.0,720,12.965784,4400,7,4583,10
-63113817600,2023-01-07T19:29:27.69,741426606.8,41056329-43D9-4459-966C-B02CD4DC74C9,0,3.61471,1,35.0,1250,6.643856,5332,20,4541,13
-63113817600,2023-09-16T17:43:42.49,741426607.7,1262D289-2552-449C-9F44-C70E67051DBC,0,2.643856,0,50.0,800,8.321928,4500,21,4679,18
-63113817600,2022-04-30T21:04:50.944,741426606.4,52580595-87F0-4A54-9E73-6AF46836674A,0,3.356144,0,70.0,1000,10.643856,5100,10,5016,11
-63113817600,2023-08-04T18:21:00.260,741426607.5,0032C640-EC4F-49AF-ADBE-46A230C78D2C,0,2.0,0,85.0,250,7.643856,4150,0,4762,19
-63113817600,2023-07-09T14:05:08.00,741426607.4,50504B77-B872-46E0-B7D6-DD294A5C9791,0,5.310704,0,50.0,160,6.965784,5450,6,5354,-3
-63113817600,2022-06-11T11:14:59.11,741426614.3,1D3BB0AA-0261-42F5-80EF-700338859D07,0,4.970854,0,34.0,200,7.965784,5250,11,5623,10
-63113817600,2023-08-19T20:26:29.10,741426607.5,5615DC9D-D4A1-4470-8202-4813EB53E8B4,0,1.695994,0,85.0,1400,6.965784,3950,-18,4275,-20
-63113817600,2022-06-11T21:57:42.48,741426614.3,51F5F28F-2621-40B8-8C82-D0A36A91BAB6,0,4.0,1,24.0,1600,7.643856,3900,14,5650,11
-63113817600,2019-11-02T18:53:31.88,741426606.3,1BB52FFB-E5F3-49F9-A7FA-9C26498D8632,0,2.0,0,85.0,1600,9.965784,4600,1,4489,8
-63113817600,2023-10-14T16:51:14,741426607.8,152FD96C-161B-49CA-8E5D-BB645CB634B2,0,4.33985,0,35.0,250,7.965784,5150,4,5256,11
-63113817600,2022-10-23T15:37:21.40,741426606.7,543B0DB2-7D44-4137-B35A-72F7791DF772,0,4.33985,0,38.0,1000,9.321928,4250,8,4532,8
-63113817600,2023-07-13T21:11:24.62,741426614.4,410B0CE5-F221-4505-BBB0-CC9517E432D2,0,2.970854,0,300.0,450,11.965784,5300,16,4445,19
-63113817600,2023-03-11T19:30:24.18,741426606.9,4BAA8628-8D0D-4CD5-9A68-6B5D7E816661,0,2.0,0,85.0,1600,8.965784,5032,1,4973,7
-63113817600,2023-10-14T18:21:10.34,741426607.8,3C21ECC0-C1DF-4A50-B831-B303B641C762,0,4.0,0,70.0,160,8.643856,6395,11,5231,21
-63113817600,2023-05-28T16:23:53.57,741426607.1,1CC8E7EC-9B6F-4238-ACE7-769076969ADD,0,3.61471,0,24.0,250,11.287712,5632,15,5794,6
-63113817600,2023-10-21T15:45:54,741426614.4,4EB23911-1655-4BD0-83D0-2223796201E8,0,2.970854,0,34.0,100,8.321928,5519,3,4891,7
-63113817600,2024-01-14T15:07:05.04,741426608.0,4A36DBE1-CFD9-4273-B4F5-1D78CA7C3FC1,0,2.970854,1,163.0,1000,7.965784,4400,12,6317,4
-63113817600,2023-11-12T17:33:03.57,741426607.9,1970CCDD-D41E-4BCC-B0EA-1B06E9F8290C,0,2.275007,0,24.0,1000,7.965784,8045,4,7043,7
-63113817600,2021-02-26T16:25:17.53,741426606.3,54288856-F58E-44E3-8111-1A059418A953,0,2.0,0,85.0,1600,12.965784,6254,9,5267,24
-63113817600,2022-09-24T20:34:07.11,741426606.6,384558DD-9021-4726-9290-D1134AD47448,0,2.275007,1,50.0,1250,7.643856,4000,-1,5240,11
-63113817600,2022-07-03T15:11:22,741426606.6,141ADE54-C427-470B-91CC-960674D1F38B,0,2.970854,0,28.0,2000,7.965784,3750,4,4172,8
